listing_id,source_site,url,title,captured_at,building_name,locality,city,address,property_type,bhk,bathrooms,area,area_basis,floor,furnishing,property_age,parking,amenities,rent,deposit,maintenance,maintenance_included,brokerage,move_in_charges,available_from,tenant_preference,posted_by,contact_name,contact_phone,notes,calc_price_per_sqft,calc_true_monthly_cost,calc_cost_basis
19486985,housing,https://housing.com/rent/19486985-590-sqft-1-bhk-apartment-on-rent-in-bilekahalli-bengaluru-v2,1 BHK Fully Furnished Flat,2026-06-18,,"Sundar Ram Shetty Nagar, Bilekahalli",Bengaluru,"Sundar Ram Shetty Nagar, Bilekahalli, South Bangalore, Bengaluru",apartment,1,1,590,built-up,,full,0 year,"1 open, 1 closed",Lift; Parking; Water Supply,17499,37000,999,false,17499,17499,,Bachelor,broker,Nestora Realty,,carpet area 550 sq.ft; floor & per-listing lease set not in list data; phone login-walled,29.66,21599.5,full
19494235,housing,https://housing.com/rent/19494235-700-sqft-1-bhk-apartment-on-rent-in-btm-layout-bengaluru-v2,1 BHK Fully Furnished Flat,2026-06-18,,"Stage 1, BTM Layout",Bengaluru,"V building, Stage 1, BTM Layout, South Bangalore, Bengaluru",apartment,1,1,700,built-up,,full,0 year,"0 open, 1 closed",Parking; Water Supply,19000,38000,1000,false,9500,19000,,Bachelor,broker,V S Real Estate,,carpet area 600 sq.ft; floor & per-listing lease set not in list data; phone login-walled,27.14,22565,full
19494425,housing,https://housing.com/rent/19494425-700-sqft-1-bhk-apartment-on-rent-in-btm-layout-bengaluru-v2,1 BHK Fully Furnished Flat,2026-06-18,,"Stage 1, BTM Layout",Bengaluru,"V building, Stage 1, BTM Layout, South Bangalore, Bengaluru",apartment,1,1,700,built-up,,full,0 year,"0 open, 1 closed",Lift; Parking; Water Supply,19300,38600,1000,false,9650,19300,,Bachelor,broker,V S Real Estate,,carpet area 600 sq.ft; floor & per-listing lease set not in list data; phone login-walled,27.57,22905.5,full
19494668,housing,https://housing.com/rent/19494668-700-sqft-1-bhk-apartment-on-rent-in-btm-layout-bengaluru-v2,1 BHK Fully Furnished Flat,2026-06-18,,"Stage 1, BTM Layout",Bengaluru,"V building, Stage 1, BTM Layout, South Bangalore, Bengaluru",apartment,1,1,700,built-up,,full,0 year,"0 open, 1 closed",Parking; Water Supply,18500,37000,1000,false,9250,18500,,Bachelor,broker,V S Real Estate,,carpet area 600 sq.ft; floor & per-listing lease set not in list data; phone login-walled,26.43,21997.5,full
19522036,housing,https://housing.com/rent/19522036-550-sqft-1-bhk-apartment-on-rent-in-somasundarapalya-bengaluru,1 BHK Fully Furnished Flat,2026-06-18,,"Sector 1, Somasundarapalya",Bengaluru,"KBP Nilaya, Sector 1, Somasundarapalya, South Bangalore, Bengaluru",apartment,1,1,550,built-up,,full,1 year,No Parking,,22000,55000,0,,0,,,Bachelor,owner,Narayanan,,carpet area 500 sq.ft; floor & per-listing lease set not in list data; phone login-walled,40,22275,lower-bound
19537434,housing,https://housing.com/rent/19537434-550-sqft-1-bhk-apartment-on-rent-in-btm-layout-bengaluru,1 BHK Fully Furnished Flat,2026-06-18,,"Stage 1, BTM Layout",Bengaluru,"SujathaEnclave, Stage 1, BTM Layout, South Bangalore, Bengaluru",apartment,1,1,550,built-up,,full,null year,No Parking,Lift; Water Supply,20000,50000,0,,0,,,Bachelor,owner,Narayanan,,carpet area 500 sq.ft; floor & per-listing lease set not in list data; phone login-walled,36.36,20250,lower-bound
19581147,housing,https://housing.com/rent/19581147-450-sqft-1-bhk-independent-house-on-rent-in-benson-town-bengaluru-v2,1 BHK Fully Furnished Independent House,2026-06-18,,"Byadarahalli, Benson Town",Bengaluru,"Byadarahalli, Benson Town, Central Bangalore, Bengaluru",independent house,1,1,450,built-up,,full,null year,"1 open, 1 closed",Parking,15000,150000,0,,0,,,Bachelor,owner,Rumana,,floor & per-listing lease set not in list data; phone login-walled,33.33,15750,lower-bound
19600853,housing,https://housing.com/rent/19600853-800-sqft-1-bhk-apartment-on-rent-in-btm-layout-bengaluru,1 BHK Fully Furnished Flat,2026-06-18,,"Stage 1, BTM Layout",Bengaluru,"Stage 1, BTM Layout, South Bangalore, Bengaluru",apartment,1,1,800,built-up,,full,0 year,"1 open, 0 closed",Lift; Parking; Power Backup; Water Supply,19000,40000,1000,false,19000,19000,,Bachelor,broker,Shri Lakshmi Venkateswara real estate,,carpet area 750 sq.ft; floor & per-listing lease set not in list data; phone login-walled,23.75,23366.67,full
19619500,housing,https://housing.com/rent/19619500-380-sqft-1-rk-studio-on-rent-in-doddakannelli-bengaluru-v2,1 RK Fully Furnished Studio,2026-06-18,,"Sunny Brooks, Doddakannelli",Bengaluru,"Sunny Brooks, Doddakannelli, Bangalore East, Bengaluru",studio,1 RK,1,380,built-up,,full,0 year,"1 open, 1 closed",Lift; Parking; Power Backup; Water Supply,16000,32000,0,,16000,,,Bachelor,broker,FlyShelter,,1 RK studio (no separate bedroom); carpet area 350 sq.ft; floor & per-listing lease set not in list data; phone login-walled,42.11,17493.33,lower-bound
19642531,housing,https://housing.com/rent/19642531-250-sqft-1-rk-apartment-on-rent-in-dodda-nekkundi-bengaluru,1 RK Fully Furnished Flat,2026-06-18,,"Pragathi Layout, Doddanekundi",Bengaluru,"Swarna residency, Pragathi Layout, Doddanekundi, Bangalore East, Bengaluru",apartment,1 RK,1,250,built-up,,full,3 years,"0 open, 1 closed",Parking; Power Backup; Water Supply,15499,30998,1200,false,15499,10000,,Bachelor,broker,Mukesh Realtors,,1 RK studio (no separate bedroom); carpet area 200 sq.ft; floor & per-listing lease set not in list data; phone login-walled,62,18978.91,full
19645139,housing,https://housing.com/rent/19645139-700-sqft-1-bhk-apartment-on-rent-in-electronic-city-bengaluru,1 BHK Fully Furnished Flat,2026-06-18,,"Electronic City, Bengaluru",Bengaluru,"Gayathri bliss, Electronic City, South Bangalore, Bengaluru",apartment,1,1,700,built-up,,full,0 year,No Parking,Lift; Power Backup; Water Supply,20000,40000,0,,0,,,Bachelor,owner,Swetha,,carpet area 600 sq.ft; floor & per-listing lease set not in list data; phone login-walled,28.57,20200,lower-bound
19645144,housing,https://housing.com/rent/19645144-250-sqft-1-rk-apartment-on-rent-in-dodda-nekkundi-bengaluru,1 RK Fully Furnished Flat,2026-06-18,,"Pragathi Layout, Doddanekundi",Bengaluru,"Divine Homes, Pragathi Layout, Doddanekundi, Bangalore East, Bengaluru",apartment,1 RK,1,250,built-up,,full,1 year,"0 open, 1 closed",Lift; Parking; Power Backup; Gated Community; Water Supply,16499,32998,1500,false,16499,10000,,Bachelor,broker,Mukesh Realtors,,1 RK studio (no separate bedroom); carpet area 200 sq.ft; floor & per-listing lease set not in list data; phone login-walled,66,20372.24,full
19654002,housing,https://housing.com/rent/19654002-350-sqft-1-rk-independent-floor-on-rent-in-ramamurthy-nagar-bengaluru,1 RK Fully Furnished Independent Builder Floor,2026-06-18,,"Kodanda Reddy Layout, Ramamurthy Nagar",Bengaluru,"Sunil Building, Kodanda Reddy Layout, Ramamurthy Nagar, Bangalore East, Bengaluru",independent floor,1 RK,1,350,built-up,,full,3 years,"0 open, 1 closed",Lift; Parking; Power Backup; Water Supply,16500,50000,0,,8250,16500,,Bachelor,broker,Homeloy Living Space Pvt Ltd ,,1 RK studio (no separate bedroom); carpet area 250 sq.ft; floor & per-listing lease set not in list data; phone login-walled,47.14,18812.5,full
19654155,housing,https://housing.com/rent/19654155-350-sqft-1-rk-independent-floor-on-rent-in-ramamurthy-nagar-bengaluru,1 RK Fully Furnished Independent Builder Floor,2026-06-18,,"Kodanda Reddy Layout, Ramamurthy Nagar",Bengaluru,"Sunil Towers, Kodanda Reddy Layout, Ramamurthy Nagar, Bangalore East, Bengaluru",independent floor,1 RK,1,350,built-up,,full,3 years,"0 open, 1 closed",Lift; Parking; Power Backup; Water Supply,15500,50000,0,,7750,15500,,Bachelor,broker,Homeloy Living Space Pvt Ltd ,,1 RK studio (no separate bedroom); carpet area 250 sq.ft; floor & per-listing lease set not in list data; phone login-walled,44.29,17687.5,full
19659746,housing,https://housing.com/rent/19659746-550-sqft-1-rk-apartment-on-rent-in-doddakannelli-bengaluru,1 RK Fully Furnished Flat,2026-06-18,,"Someshwara Layout, Doddakannelli",Bengaluru,"Someshwara Layout, Doddakannelli, Bangalore East, Bengaluru",apartment,1 RK,1,550,built-up,,full,5 years,"0 open, 1 closed",Parking; Power Backup,14000,35000,1000,false,14000,14000,,Bachelor,broker,MR Properties ,,1 RK studio (no separate bedroom); carpet area 350 sq.ft; floor & per-listing lease set not in list data; phone login-walled,25.45,17508.33,full
19705592,housing,https://housing.com/rent/19705592-950-sqft-1-bhk-apartment-on-rent-in-btm-layout-bengaluru-v2,1 BHK Fully Furnished Flat,2026-06-18,,"Stage 1, BTM Layout",Bengaluru,"Shiva, Stage 1, BTM Layout, South Bangalore, Bengaluru",apartment,1,1,950,built-up,,full,1 year,"1 open, 1 closed",Lift; Parking; Power Backup; Intercom; Gated Community; Water Supply,20000,50000,0,,25000,,,Bachelor,broker,ADI SHAKTHI REAL ESTATE AGENCY,,carpet area 900 sq.ft; floor & per-listing lease set not in list data; phone login-walled,21.05,22333.33,lower-bound
19705601,housing,https://housing.com/rent/19705601-875-sqft-1-bhk-apartment-on-rent-in-sadduguntepalya-bengaluru-v2,1 BHK Fully Furnished Flat,2026-06-18,,"Venkateshwara Layout, S.G. Palya",Bengaluru,"Venkateshwara Layout, S.G. Palya, South Bangalore, Bengaluru",apartment,1,1,875,built-up,,full,0 year,"1 open, 1 closed",Lift; Parking; Power Backup; Intercom; Gated Community; Water Supply,20000,50000,0,,25000,,,Bachelor,broker,ADI SHAKTHI REAL ESTATE AGENCY,,carpet area 800 sq.ft; floor & per-listing lease set not in list data; phone login-walled,22.86,22333.33,lower-bound
19722802,housing,https://housing.com/rent/19722802-350-sqft-1-rk-apartment-on-rent-in-dodda-nekkundi-bengaluru,1 RK Fully Furnished Flat,2026-06-18,,"Pragathi Layout, Doddanekundi",Bengaluru,"Divine Homes, Pragathi Layout, Doddanekundi, Bangalore East, Bengaluru",apartment,1 RK,1,350,built-up,,full,2 years,"0 open, 1 closed",Lift; Parking; Power Backup,16999,36000,1000,false,16999,16999,,Bachelor,broker,MR Properties ,,1 RK studio (no separate bedroom); carpet area 250 sq.ft; floor & per-listing lease set not in list data; phone login-walled,48.57,21012.17,full
19724215,housing,https://housing.com/rent/19724215-1000-sqft-1-bhk-apartment-on-rent-in-bannerughatta-bengaluru,1 BHK Fully Furnished Flat,2026-06-18,,"Bannerughatta, Bengaluru",Bengaluru,"Himanshu Nest, Bannerughatta, South Bangalore, Bengaluru",apartment,1,1,1000,built-up,,full,0 year,No Parking,Water Supply,16000,32000,2000,false,16000,,,Bachelor,broker,Nestaway Mortgage,,carpet area 950 sq.ft; floor & per-listing lease set not in list data; phone login-walled,16,19493.33,lower-bound
19733189,housing,https://housing.com/rent/19733189-850-sqft-1-bhk-independent-house-on-rent-in-btm-layout-bengaluru,1 BHK Fully Furnished Independent House,2026-06-18,,"Stage 1, BTM Layout",Bengaluru,"Stage 1, BTM Layout, South Bangalore, Bengaluru",independent house,1,1,850,built-up,,full,1 year,"1 open, 1 closed",Parking,20000,38000,1000,false,19000,,,Bachelor,broker,ADI SHAKTHI REAL ESTATE AGENCY,,floor & per-listing lease set not in list data; phone login-walled,23.53,22773.33,lower-bound
19737349,housing,https://housing.com/rent/19737349-600-sqft-1-bhk-apartment-on-rent-in-sadduguntepalya-bengaluru,1 BHK Fully Furnished Flat,2026-06-18,,"Bharathi Layout, S.G. Palya",Bengaluru,"P building, Bharathi Layout, S.G. Palya, South Bangalore, Bengaluru",apartment,1,1,600,built-up,,full,1 year,"0 open, 1 closed",Parking; Water Supply,19500,50000,500,false,19500,19500,,Bachelor,broker,V S Real Estate,,carpet area 500 sq.ft; floor & per-listing lease set not in list data; phone login-walled,32.5,23500,full
19742525,housing,https://housing.com/rent/19742525-200-sqft-1-bhk-independent-house-on-rent-in-indira-nagar-bengaluru,1 BHK Fully Furnished Independent House,2026-06-18,,"Stage 3, Indira Nagar",Bengaluru,"Stage 3, Indira Nagar, Old Madras Road, Bengaluru",independent house,1,1,200,built-up,,full,10 years,"1 open, 1 closed",Parking,17000,60000,0,,18000,,,Bachelor,broker,Zion Enterprises,,floor & per-listing lease set not in list data; phone login-walled,85,18800,lower-bound
19751614,housing,https://housing.com/rent/19751614-600-sqft-1-bhk-independent-floor-on-rent-in-kammanahalli-bengaluru,1 BHK Fully Furnished Independent Builder Floor,2026-06-18,,"Kammanahalli, Bengaluru",Bengaluru,"Manikyam, Kammanahalli, Bengaluru",independent floor,1,1,600,built-up,,full,0 year,"0 open, 1 closed",Parking; Water Supply; Gas Pipeline,21000,75000,0,,21000,21000,,Bachelor,broker,Sri Manjunatha Real Estate,,carpet area 550 sq.ft; floor & per-listing lease set not in list data; phone login-walled,35,24875,full
19751638,housing,https://housing.com/rent/19751638-600-sqft-1-bhk-independent-floor-on-rent-in-kammanahalli-bengaluru,1 BHK Fully Furnished Independent Builder Floor,2026-06-18,,"Kammanahalli, Bengaluru",Bengaluru,"Manikantan, Kammanahalli, Bengaluru",independent floor,1,1,600,built-up,,full,0 year,"0 open, 1 closed",Parking; Water Supply; Gas Pipeline,21500,75000,500,false,21500,21500,,Bachelor,broker,Sri Manjunatha Real Estate,,carpet area 550 sq.ft; floor & per-listing lease set not in list data; phone login-walled,35.83,25958.33,full
19757273,housing,https://housing.com/rent/19757273-580-sqft-1-bhk-apartment-on-rent-in-whitefield-bengaluru,1 BHK Fully Furnished Flat,2026-06-18,,"Nallurhalli, Whitefield",Bengaluru,"Nexusnest apt, Nallurhalli, Whitefield, Bangalore East, Bengaluru",apartment,1,1,580,built-up,,full,0 year,"1 open, 0 closed",Lift; Parking; Power Backup; Water Supply,22000,60000,1500,false,22000,22000,,Bachelor,broker,Bright Keys,,carpet area 572 sq.ft; floor & per-listing lease set not in list data; phone login-walled,37.93,27466.67,full
19782952,housing,https://housing.com/rent/19782952-600-sqft-1-bhk-apartment-on-rent-in-btm-layout-2nd-stage-bengaluru,1 BHK Fully Furnished Flat,2026-06-18,,"Stage 2, BTM Layout 2nd Stage",Bengaluru,"COZY52, Stage 2, BTM Layout 2nd Stage, South Bangalore, Bengaluru",apartment,1,1,600,built-up,,full,1 year,"0 open, 1 closed",Lift; Parking; Power Backup; Gated Community; Water Supply,21999,50000,500,false,22999,22999,,Bachelor,broker,Cozy Rental Stays,,carpet area 460 sq.ft; floor & per-listing lease set not in list data; phone login-walled,36.67,26582.17,full
19791159,housing,https://housing.com/rent/19791159-250-sqft-1-rk-apartment-on-rent-in-dasarahalli-bengaluru,1 RK Fully Furnished Flat,2026-06-18,,"Vyalikaval HBCS Layout, Dasarahalli",Bengaluru,"Golden pg, Vyalikaval HBCS Layout, Dasarahalli, North Bangalore, Bengaluru",apartment,1 RK,1,250,built-up,,full,1 year,No Parking,Pool; Power Backup; Garden; Gated Community; Water Supply; Gas Pipeline,22000,22000,0,,0,,,Bachelor,owner,Shivu,,1 RK studio (no separate bedroom); carpet area 200 sq.ft; floor & per-listing lease set not in list data; phone login-walled,88,22110,lower-bound
19794830,housing,https://housing.com/rent/19794830-550-sqft-1-bhk-apartment-on-rent-in-akshayanagar-bengaluru,1 BHK Fully Furnished Flat,2026-06-18,,"Akshaya Vana, Akshayanagar",Bengaluru,"V homes, Akshaya Vana, Akshayanagar, South Bangalore, Bengaluru",apartment,1,1,550,built-up,,full,1 year,"0 open, 1 closed",Lift; Parking; Power Backup; Water Supply,20000,60000,0,,20000,20000,,Bachelor,broker,Keys On Rent,,floor & per-listing lease set not in list data; phone login-walled,36.36,23633.33,full
19803552,housing,https://housing.com/rent/19803552-300-sqft-1-rk-independent-house-on-rent-in-indira-nagar-bengaluru-v2,1 RK Fully Furnished Independent House,2026-06-18,,"Stage 3, Indira Nagar",Bengaluru,"Stage 3, Indira Nagar, Old Madras Road, Bengaluru",independent house,1 RK,1,300,built-up,,full,10 years,No Parking,,15000,25000,0,,15000,,,Bachelor,broker,Manu Realty,,1 RK studio (no separate bedroom); floor & per-listing lease set not in list data; phone login-walled,50,16375,lower-bound
19806285,housing,https://housing.com/rent/19806285-450-sqft-1-rk-independent-floor-on-rent-in-brookefield-bengaluru-v2,1 RK Fully Furnished Independent Builder Floor,2026-06-18,,"Thubarahalli, Brookefield",Bengaluru,"1RK FULLY FURNISHED, Thubarahalli, Brookefield, Bangalore East, Bengaluru",independent floor,1 RK,1,450,built-up,,full,4 years,"1 open, 1 closed",Lift; Parking; Power Backup; Water Supply,15000,35000,0,,15000,,,Bachelor,broker,Flyshelter ,,1 RK studio (no separate bedroom); carpet area 380 sq.ft; floor & per-listing lease set not in list data; phone login-walled,33.33,16425,lower-bound
19818514,housing,https://housing.com/rent/19818514-400-sqft-1-bhk-independent-floor-on-rent-in-kammanahalli-bengaluru,1 BHK Fully Furnished Independent Builder Floor,2026-06-18,,"Inasappa Layout, Kammanahalli",Bengaluru,"Thiru K Nilayam, Inasappa Layout, Kammanahalli, Bengaluru",independent floor,1,1,400,built-up,,full,5 years,"0 open, 1 closed",Parking; Power Backup; Water Supply; Gas Pipeline,22000,80000,0,,11000,22000,,Bachelor,broker,Homeloy Living Space Pvt Ltd ,,carpet area 350 sq.ft; floor & per-listing lease set not in list data; phone login-walled,55,25150,full
19823980,housing,https://housing.com/rent/19823980-400-sqft-1-rk-studio-on-rent-in-kartik-nagar-bengaluru,1 RK Fully Furnished Studio,2026-06-18,,"Dodda Nekkundi Extension, Kartik Nagar",Bengaluru,"SrSu, Dodda Nekkundi Extension, Kartik Nagar, Bangalore East, Bengaluru",studio,1 RK,1,400,built-up,,full,2 years,"1 open, 1 closed",Lift; Parking; Power Backup; Water Supply,16000,32000,0,,16000,,,Bachelor,broker,Flyshelter ,,1 RK studio (no separate bedroom); carpet area 380 sq.ft; floor & per-listing lease set not in list data; phone login-walled,40,17493.33,lower-bound
19851538,housing,https://housing.com/rent/19851538-300-sqft-1-rk-apartment-on-rent-in-samethanahalli-bengaluru,1 RK Fully Furnished Flat,2026-06-18,,"Koralur, Samethanahalli",Bengaluru,"Sowparnika Ashiyana, Koralur, Samethanahalli, Bangalore East, Bengaluru",apartment,1 RK,1,300,built-up,,full,1 year,"0 open, 1 closed",Pool; Gym; Lift; Parking; Power Backup; Garden; Sports Facility; Kids Area; Gas Pipeline,18000,180000,0,,18000,18000,,Bachelor,broker,Realestify,,1 RK studio (no separate bedroom); floor & per-listing lease set not in list data; phone login-walled,60,21900,full
19859277,housing,https://housing.com/rent/19859277-1200-sqft-1-rk-independent-floor-on-rent-in-carmelaram-bengaluru,1 RK Fully Furnished Independent Builder Floor,2026-06-18,,"Carmelaram, Bengaluru",Bengaluru,"Carmelaram, Bangalore East, Bengaluru",independent floor,1 RK,1,1200,built-up,,full,0 year,"1 open, 1 closed",Lift; Parking; Power Backup,19000,38000,0,,9500,19000,,Bachelor,broker,Individual Agent,,1 RK studio (no separate bedroom); carpet area 300 sq.ft; floor & per-listing lease set not in list data; phone login-walled,15.83,21565,full
19866229,housing,https://housing.com/rent/19866229-350-sqft-1-rk-independent-floor-on-rent-in-doddakannelli-bengaluru-v2,1 RK Fully Furnished Independent Builder Floor,2026-06-18,,"Doddakannelli, Bengaluru",Bengaluru,"Doddakannelli, Bangalore East, Bengaluru",independent floor,1 RK,1,350,built-up,,full,0 year,"1 open, 1 closed",Lift; Parking; Power Backup; Gated Community; Water Supply,16000,32000,0,,16000,,,Bachelor,broker,Flyshelter ,,1 RK studio (no separate bedroom); carpet area 320 sq.ft; floor & per-listing lease set not in list data; phone login-walled,45.71,17493.33,lower-bound
19868056,housing,https://housing.com/rent/19868056-350-sqft-1-rk-independent-floor-on-rent-in-doddakannelli-bengaluru-v2,1 RK Fully Furnished Independent Builder Floor,2026-06-18,,"Someshwara Layout, Doddakannelli",Bengaluru,"Someshwara Layout, Doddakannelli, Bangalore East, Bengaluru",independent floor,1 RK,1,350,built-up,,full,0 year,"1 open, 1 closed",Lift; Parking; Power Backup; Gated Community; Water Supply,16000,32000,0,,16000,,,Bachelor,broker,Flyshelter ,,1 RK studio (no separate bedroom); carpet area 320 sq.ft; floor & per-listing lease set not in list data; phone login-walled,45.71,17493.33,lower-bound
19883910,housing,https://housing.com/rent/19883910-1350-sqft-1-bhk-apartment-on-rent-in-electronic-city-phase-ii-bengaluru,1 BHK Fully Furnished Flat,2026-06-18,,"Silicon Town, Electronic City Phase 2",Bengaluru,"Rk home stays, Silicon Town, Electronic City Phase 2, South Bangalore, Bengaluru",apartment,1,1,1350,built-up,,full,null year,No Parking,Lift; Power Backup,18000,50000,0,,0,,,Bachelor,owner,Vishnu Reddy,,carpet area 1300 sq.ft; floor & per-listing lease set not in list data; phone login-walled,13.33,18250,lower-bound
19890169,housing,https://housing.com/rent/19890169-500-sqft-1-rk-independent-floor-on-rent-in-new-tippasandra-bengaluru,1 RK Fully Furnished Independent Builder Floor,2026-06-18,,"HAL 3rd Stage, New Tippasandra",Bengaluru,"HAL 3rd Stage, New Tippasandra, Bangalore East, Bengaluru",independent floor,1 RK,1,500,built-up,,full,5 years,No Parking,,14000,50000,500,false,14000,,,Bachelor,broker,JP Consultants,,1 RK studio (no separate bedroom); floor & per-listing lease set not in list data; phone login-walled,28,15916.67,lower-bound
19894733,housing,https://housing.com/rent/19894733-750-sqft-1-bhk-apartment-on-rent-in-electronic-city-bengaluru,1 BHK Fully Furnished Flat,2026-06-18,,"Phase I, Electronic City",Bengaluru,"AAFA SKY, Phase I, Electronic City, South Bangalore, Bengaluru",apartment,1,1,750,built-up,,full,2 years,"2 open, 1 closed",Parking; Water Supply,16000,16000,0,,0,,,Bachelor,owner,Sufiyan,,carpet area 700 sq.ft; floor & per-listing lease set not in list data; phone login-walled,21.33,16080,lower-bound
19906396,housing,https://housing.com/rent/19906396-550-sqft-1-bhk-independent-floor-on-rent-in-whitefield-bengaluru,1 BHK Fully Furnished Independent Builder Floor,2026-06-18,,"Laxminarayana Layout, Whitefield",Bengaluru,"SS Nivash, Laxminarayana Layout, Whitefield, Bangalore East, Bengaluru",independent floor,1,1,550,built-up,,full,0 year,"0 open, 1 closed",Lift; Parking; Power Backup; Water Supply; Gas Pipeline,16000,40000,0,,0,,,Bachelor,owner,Ganesh,,carpet area 545 sq.ft; floor & per-listing lease set not in list data; phone login-walled,29.09,16200,lower-bound
19910067,housing,https://housing.com/rent/19910067-550-sqft-1-bhk-apartment-on-rent-in-kadugodi-bengaluru,1 BHK Fully Furnished Flat,2026-06-18,,"V S Reddy Colony, Kadugodi",Bengaluru,"Fortunevista, V S Reddy Colony, Kadugodi, Bangalore East, Bengaluru",apartment,1,1,550,built-up,,full,null year,No Parking,,19000,55000,0,,0,,,Bachelor,owner,Tanya,,carpet area 500 sq.ft; floor & per-listing lease set not in list data; phone login-walled,34.55,19275,lower-bound
19919500,housing,https://housing.com/rent/19919500-990-sqft-1-bhk-apartment-on-rent-in-chandapura-bengaluru,1 BHK Fully Furnished Flat,2026-06-18,,"Terracon Doctors Enclave, Chandapura",Bengaluru,"Terracon Doctors Enclave, Chandapura, South Bangalore, Bengaluru",apartment,1,1,990,built-up,,full,1 year,"0 open, 1 closed",Parking; Power Backup,17000,45000,0,,0,,,Bachelor,broker,Rent Stay Management Services Pvt Ltd,,carpet area 900 sq.ft; floor & per-listing lease set not in list data; phone login-walled,17.17,17225,lower-bound
19919691,housing,https://housing.com/rent/19919691-1200-sqft-1-bhk-apartment-on-rent-in-chandapura-bengaluru,1 BHK Fully Furnished Flat,2026-06-18,,"Terracon Doctors Enclave, Chandapura",Bengaluru,"Terracon Doctors Enclave, Chandapura, South Bangalore, Bengaluru",apartment,1,1,1200,built-up,,full,1 year,"0 open, 1 closed",Lift; Parking,16000,40000,0,,0,,,Bachelor,broker,Rent Stay Management Services Pvt Ltd,,carpet area 990 sq.ft; floor & per-listing lease set not in list data; phone login-walled,13.33,16200,lower-bound
19932200,housing,https://housing.com/rent/19932200-600-sqft-1-bhk-apartment-on-rent-in-devarachikkana-halli-bengaluru,1 BHK Fully Furnished Flat,2026-06-18,,"Classic Paradise Layout, Devarachikkana Halli",Bengaluru,"Classic comfort luxury Apartment, Classic Paradise Layout, Devarachikkana Halli, South Bangalore, Bengaluru",apartment,1,1,600,built-up,,full,5 years,"null open, 1 closed",Lift; Parking; Water Supply,17000,35000,900,false,0,,,Bachelor,owner,Nanda Kumar,,carpet area 500 sq.ft; floor & per-listing lease set not in list data; phone login-walled,28.33,18075,lower-bound
19933032,housing,https://housing.com/rent/19933032-1500-sqft-1-bhk-apartment-on-rent-in-kadugodi-bengaluru,1 BHK Fully Furnished Flat,2026-06-18,,"3G Homes Crimson Layout, Kadugodi",Bengaluru,"kamadhenu residency whitefield, 3G Homes Crimson Layout, Kadugodi, Bangalore East, Bengaluru",apartment,1,1,1500,built-up,,full,0 year,"1 open, 0 closed",Lift; Parking; Power Backup; Water Supply; Gas Pipeline,22000,44000,0,,0,,,Bachelor,broker,Rakesh Kamble,,carpet area 900 sq.ft; floor & per-listing lease set not in list data; phone login-walled,14.67,22220,lower-bound
19933076,housing,https://housing.com/rent/19933076-1500-sqft-1-bhk-apartment-on-rent-in-kadugodi-bengaluru,1 BHK Fully Furnished Flat,2026-06-18,,"3G Homes Crimson Layout, Kadugodi",Bengaluru,"Kamadhenu residency whitefield, 3G Homes Crimson Layout, Kadugodi, Bangalore East, Bengaluru",apartment,1,1,1500,built-up,,full,0 year,"1 open, 0 closed",Lift; Parking; Power Backup; Water Supply; Gas Pipeline,22000,44000,0,,0,,,Bachelor,broker,Rakesh Kamble,,carpet area 900 sq.ft; floor & per-listing lease set not in list data; phone login-walled,14.67,22220,lower-bound
19933301,housing,https://housing.com/rent/19933301-1500-sqft-1-bhk-apartment-on-rent-in-kadugodi-bengaluru,1 BHK Fully Furnished Flat,2026-06-18,,"3G Homes Crimson Layout, Kadugodi",Bengaluru,"Kamadhenu Residency, 3G Homes Crimson Layout, Kadugodi, Bangalore East, Bengaluru",apartment,1,1,1500,built-up,,full,0 year,"1 open, 0 closed",Lift; Parking; Power Backup; Water Supply; Gas Pipeline,22000,44000,0,,0,,,Bachelor,broker,Rakesh Kamble,,carpet area 900 sq.ft; floor & per-listing lease set not in list data; phone login-walled,14.67,22220,lower-bound
19943913,housing,https://housing.com/rent/19943913-450-sqft-1-bhk-independent-house-on-rent-in-sulikunte-bengaluru,1 BHK Fully Furnished Independent House,2026-06-18,,"Swami Vivekanandanagar, Sulikunte",Bengaluru,"Slv  kudathi, Swami Vivekanandanagar, Sulikunte, Bangalore East, Bengaluru",independent house,1,1,450,built-up,,full,0 year,"0 open, 1 closed",Lift; Parking; Kids Area; Water Supply,16000,32000,0,,0,,,Bachelor,owner,Vikrama Reddy,,carpet area 448 sq.ft; floor & per-listing lease set not in list data; phone login-walled,35.56,16160,lower-bound
19948516,housing,https://housing.com/rent/19948516-550-sqft-1-bhk-independent-floor-on-rent-in-marathahalli-bengaluru,1 BHK Fully Furnished Independent Builder Floor,2026-06-18,,"Marathahalli Village, Marathahalli",Bengaluru,"Marathahalli Village, Marathahalli, Bangalore East, Bengaluru",independent floor,1,1,550,built-up,,full,0 year,No Parking,Water Supply; Gas Pipeline,18000,45000,0,,0,,,Bachelor,owner,Kumar Bhanu,,carpet area 545 sq.ft; floor & per-listing lease set not in list data; phone login-walled,32.73,18225,lower-bound
